id,category_id,attribute_id,is_core
66637,5009,47,0
66638,5009,95,0
66639,5009,24,0
66640,5009,14,0
66641,5009,3,0
66642,5010,56,1
66643,5010,45,1
66644,5010,59,1
66645,5010,58,1
66646,5010,33,1
66647,5010,34,1
66648,5010,35,1
66649,5010,50,1
66650,5010,43,1
66651,5010,44,1
66652,5010,94,1
66653,5010,57,0
66654,5010,47,0
66655,5010,82,0
66656,5010,37,0
66657,5010,54,0
66658,5010,40,0
66659,5011,59,1
66660,5011,45,1
66661,5011,56,1
66662,5011,58,1
66663,5011,33,1
66664,5011,34,1
66665,5011,35,1
66666,5011,50,1
66667,5011,43,1
66668,5011,44,1
66669,5011,94,1
66670,5011,57,0
66671,5011,60,0
66672,5011,5,0
66673,5011,20,0
66674,5011,2,0
66675,5011,52,0
66676,5011,38,0
66677,5012,46,1
66678,5012,45,1
66679,5012,56,1
66680,5012,57,1
66681,5012,33,1
66682,5012,34,1
66683,5012,35,1
66684,5012,50,1
66685,5012,43,1
66686,5012,44,1
66687,5012,94,0
66688,5012,47,0
66689,5012,25,0
66690,5012,39,0
66691,5012,22,0
66692,5012,90,0
66693,5013,57,1
66694,5013,58,1
66695,5013,45,1
66696,5013,46,1
66697,5013,33,1
66698,5013,34,1
66699,5013,35,1
66700,5013,50,1
66701,5013,43,1
66702,5013,44,1
66703,5013,94,0
66704,5013,60,0
66705,5013,92,0
66706,5013,20,0
66707,5013,2,0
66708,5013,47,0
66709,5014,59,1
66710,5014,57,1
66711,5014,56,1
66712,5014,58,1
66713,5014,33,1
66714,5014,34,1
66715,5014,35,1
66716,5014,50,1
66717,5014,43,1
66718,5014,44,1
66719,5014,94,1
66720,5014,47,0
66721,5014,61,0
66722,5014,76,0
66723,5014,49,0
66724,5014,90,0
66725,5014,95,0
66726,5015,45,1
66727,5015,46,1
66728,5015,44,1
66729,5015,56,1
66730,5015,33,1
66731,5015,34,1
66732,5015,35,1
66733,5015,50,1
66734,5015,43,1
66735,5015,94,1
66736,5015,57,0
66737,5015,60,0
66738,5015,17,0
66739,5015,13,0
66740,5015,55,0
66741,5015,62,0
66742,5016,58,1
66743,5016,57,1
66744,5016,45,1
66745,5016,59,1
66746,5016,33,1
66747,5016,34,1
66748,5016,35,1
66749,5016,50,1
66750,5016,43,1
66751,5016,44,1
66752,5016,94,1
66753,5016,47,0
66754,5016,6,0
66755,5016,66,0
66756,5016,37,0
66757,5016,8,0
66758,5016,80,0
66759,5017,56,1
66760,5017,45,1
66761,5017,57,1
66762,5017,44,1
66763,5017,33,1
66764,5017,34,1
66765,5017,35,1
66766,5017,50,1
66767,5017,43,1
66768,5017,94,0
66769,5017,47,0
66770,5017,61,0
66771,5017,29,0
66772,5017,3,0
66773,5017,68,0
66774,5018,59,1
66775,5018,56,1
66776,5018,44,1
66777,5018,46,1
66778,5018,33,1
66779,5018,34,1
66780,5018,35,1
66781,5018,50,1
66782,5018,43,1
66783,5018,94,1
66784,5018,57,1
66785,5018,47,0
66786,5018,60,0
66787,5018,85,0
66788,5018,65,0
66789,5018,64,0
66790,5018,26,0
66791,5019,57,1
66792,5019,58,1
66793,5019,44,1
66794,5019,45,1
66795,5019,33,1
66796,5019,34,1
66797,5019,35,1
66798,5019,50,1
66799,5019,43,1
66800,5019,94,1
66801,5019,60,0
66802,5019,47,0
66803,5019,7,0
66804,5019,1,0
66805,5019,21,0
66806,5019,97,0
66807,5020,56,1
66808,5020,45,1
66809,5020,57,1
66810,5020,46,1
66811,5020,33,1
66812,5020,34,1
66813,5020,35,1
66814,5020,50,1
66815,5020,43,1
66816,5020,44,1
66817,5020,94,0
66818,5020,47,0
66819,5020,23,0
66820,5020,41,0
66821,5020,25,0
66822,5020,89,0
66823,5021,57,1
66824,5021,58,1
66825,5021,56,1
66826,5021,44,1
66827,5021,33,1
66828,5021,34,1
66829,5021,35,1
66830,5021,50,1
66831,5021,43,1
66832,5021,94,1
66833,5021,47,0
66834,5021,60,0
66835,5021,28,0
66836,5021,76,0
66837,5021,11,0
66838,5021,64,0
66839,5022,45,1
66840,5022,58,1
66841,5022,46,1
66842,5022,56,1
66843,5022,33,1
66844,5022,34,1
66845,5022,35,1
66846,5022,50,1
66847,5022,43,1
66848,5022,44,1
66849,5022,94,1
66850,5022,57,0
66851,5022,60,0
66852,5022,77,0
66853,5022,16,0
66854,5022,90,0
66855,5022,92,0
66856,5022,4,0
66857,5023,59,1
66858,5023,44,1
66859,5023,45,1
66860,5023,57,1
66861,5023,33,1
66862,5023,34,1
66863,5023,35,1
66864,5023,50,1
66865,5023,43,1
66866,5023,94,0
66867,5023,47,0
66868,5023,7,0
66869,5023,16,0
66870,5023,83,0
66871,5023,52,0
66872,5024,46,1
66873,5024,44,1
66874,5024,45,1
66875,5024,57,1
66876,5024,33,1
66877,5024,34,1
66878,5024,35,1
66879,5024,50,1
66880,5024,43,1
66881,5024,94,1
66882,5024,47,0
66883,5024,75,0
66884,5024,81,0
66885,5024,4,0
66886,5024,60,0
66887,5024,37,0
66888,5025,58,1
66889,5025,44,1
66890,5025,46,1
66891,5025,45,1
66892,5025,57,1
66893,5025,47,1
66894,5025,94,1
66895,5025,90,0
66896,5025,62,0
66897,5025,25,0
66898,5025,77,0
66899,5026,45,1
66900,5026,58,1
66901,5026,44,1
66902,5026,56,1
66903,5026,33,1
66904,5026,34,1
66905,5026,35,1
66906,5026,50,1
66907,5026,43,1
66908,5026,94,1
66909,5026,57,0
66910,5026,47,0
66911,5026,21,0
66912,5026,11,0
66913,5026,18,0
66914,5026,97,0
66915,5027,46,1
66916,5027,44,1
66917,5027,58,1
66918,5027,56,1
66919,5027,33,1
66920,5027,34,1
66921,5027,35,1
66922,5027,50,1
66923,5027,43,1
66924,5027,94,0
66925,5027,57,0
66926,5027,60,0
66927,5027,47,0
66928,5027,83,0
66929,5028,45,1
66930,5028,56,1
66931,5028,46,1
66932,5028,58,1
66933,5028,44,1
66934,5028,47,1
66935,5028,60,1
66936,5028,94,0
66937,5028,62,0
66938,5028,23,0
66939,5028,95,0
66940,5029,59,1
66941,5029,44,1
66942,5029,58,1
66943,5029,56,1
66944,5029,43,1
66945,5029,60,1
66946,5029,57,1
66947,5029,47,1
66948,5029,1,0
66949,5029,82,0
66950,5029,83,0
66951,5029,69,0
66952,5030,44,1
66953,5030,58,1
66954,5030,57,1
66955,5030,45,1
66956,5030,41,1
66957,5030,88,1
66958,5030,28,0
66959,5030,33,0
66960,5030,95,0
66961,5031,44,1
66962,5031,56,1
66963,5031,58,1
66964,5031,59,1
66965,5031,47,1
66966,5031,43,1
66967,5031,57,1
66968,5031,89,0
66969,5031,85,0
66970,5031,68,0
66971,5031,23,0
66972,5032,57,1
66973,5032,45,1
66974,5032,44,1
66975,5032,58,1
66976,5032,47,1
66977,5032,60,1
66978,5032,43,1
66979,5032,14,0
66980,5032,90,0
66981,5032,16,0
66982,5032,51,0
66983,5033,45,1
66984,5033,59,1
66985,5033,57,1
66986,5033,46,1
66987,5033,44,1
66988,5033,60,1
66989,5033,43,1
66990,5033,94,1
66991,5033,7,0
66992,5033,75,0
66993,5033,24,0
66994,5033,29,0
66995,5034,45,1
66996,5034,57,1
66997,5034,44,1
66998,5034,59,1
66999,5034,24,1
67000,5034,25,1
67001,5034,26,1
67002,5034,27,1
67003,5034,28,1
67004,5034,29,1
67005,5034,54,1
67006,5034,46,1
67007,5034,70,1
67008,5034,71,1
67009,5034,84,0
67010,5034,72,0
67011,5034,73,0
67012,5034,60,0
67013,5034,47,0
67014,5034,15,0
67015,5034,75,0
67016,5034,53,0
67017,5034,38,0
67018,5035,46,1
67019,5035,45,1
67020,5035,44,1
67021,5035,56,1
67022,5035,43,1
67023,5035,57,1
67024,5035,60,1
67025,5035,27,1
67026,5035,29,0
67027,5035,47,0
67028,5035,97,0
67029,5035,21,0
67030,5036,58,1
67031,5036,45,1
67032,5036,59,1
67033,5036,56,1
67034,5036,43,1
67035,5036,44,1
67036,5036,60,1
67037,5036,78,1
67038,5036,3,0
67039,5036,47,0
67040,5036,9,0
67041,5036,46,0
67042,5037,46,1
67043,5037,58,1
67044,5037,57,1
67045,5037,44,1
67046,5037,43,1
67047,5037,60,1
67048,5037,96,0
67049,5037,20,0
67050,5037,67,0
67051,5037,52,0
67052,5038,56,1
67053,5038,58,1
67054,5038,45,1
67055,5038,46,1
67056,5038,43,1
67057,5038,57,1
67058,5038,47,1
67059,5038,35,1
67060,5038,28,0
67061,5038,21,0
67062,5038,9,0
67063,5038,18,0
67064,5039,44,1
67065,5039,58,1
67066,5039,46,1
67067,5039,59,1
67068,5039,47,1
67069,5039,57,1
67070,5039,52,1
67071,5039,16,0
67072,5039,83,0
67073,5039,70,0
67074,5039,72,0
67075,5040,57,1
67076,5040,56,1
67077,5040,46,1
67078,5040,45,1
67079,5040,43,1
67080,5040,47,1
67081,5040,38,0
67082,5040,74,0
67083,5040,83,0
67084,5040,84,0
67085,5041,57,1
67086,5041,56,1
67087,5041,46,1
67088,5041,45,1
67089,5041,44,1
67090,5041,60,1
67091,5041,83,1
67092,5041,85,0
67093,5041,96,0
67094,5041,42,0
67095,5041,77,0
67096,5042,44,1
67097,5042,46,1
67098,5042,59,1
67099,5042,56,1
67100,5042,60,1
67101,5042,47,1
67102,5042,73,1
67103,5042,29,0
67104,5042,75,0
67105,5042,31,0
67106,5042,33,0
67107,5043,57,1
67108,5043,44,1
67109,5043,59,1
67110,5043,45,1
67111,5043,47,1
67112,5043,43,1
67113,5043,36,1
67114,5043,10,0
67115,5043,32,0
67116,5043,68,0
67117,5043,66,0
67118,5044,59,1
67119,5044,46,1
67120,5044,57,1
67121,5044,45,1
67122,5044,43,1
67123,5044,47,1
67124,5044,36,1
67125,5044,7,0
67126,5044,87,0
67127,5044,64,0
67128,5044,21,0
67129,5045,59,1
67130,5045,56,1
67131,5045,46,1
67132,5045,45,1
67133,5045,43,1
67134,5045,44,1
67135,5045,57,1
67136,5045,82,1
67137,5045,67,0
67138,5045,91,0
67139,5045,94,0
67140,5045,25,0
67141,5046,58,1
67142,5046,44,1
67143,5046,56,1
67144,5046,45,1
67145,5046,60,1
67146,5046,57,1
67147,5046,43,1
67148,5046,1,1
67149,5046,5,0
67150,5046,40,0
67151,5046,87,0
67152,5046,83,0
67153,5047,56,1
67154,5047,57,1
67155,5047,59,1
67156,5047,44,1
67157,5047,60,1
67158,5047,66,1
67159,5047,64,0
67160,5047,11,0
67161,5047,82,0
67162,5047,75,0
67163,5048,44,1
67164,5048,45,1
67165,5048,56,1
67166,5048,59,1
67167,5048,43,1
67168,5048,60,1
67169,5048,76,1
67170,5048,28,0
67171,5048,4,0
67172,5048,51,0
67173,5048,14,0
67174,5049,57,1
67175,5049,58,1
67176,5049,45,1
67177,5049,46,1
67178,5049,23,1
67179,5049,30,1
67180,5049,27,0
67181,5049,64,0
67182,5049,70,0
67183,5050,46,1
67184,5050,45,1
67185,5050,57,1
67186,5050,56,1
67187,5050,44,1
67188,5050,43,1
67189,5050,47,1
67190,5050,68,0
67191,5050,67,0
67192,5050,33,0
67193,5050,73,0
67194,5051,46,1
67195,5051,45,1
67196,5051,44,1
67197,5051,58,1
67198,5051,57,1
67199,5051,47,1
67200,5051,51,1
67201,5051,78,0
67202,5051,3,0
67203,5051,62,0
67204,5051,81,0
67205,5052,59,1
67206,5052,58,1
67207,5052,57,1
67208,5052,44,1
67209,5052,47,1
67210,5052,28,1
67211,5052,40,0
67212,5052,75,0
67213,5052,77,0
67214,5053,44,1
67215,5053,45,1
67216,5053,56,1
67217,5053,57,1
67218,5053,81,1
67219,5053,51,0
67220,5053,58,0
67221,5053,82,0
67222,5054,44,1
67223,5054,46,1
67224,5054,59,1
67225,5054,45,1
67226,5054,60,1
67227,5054,47,1
67228,5054,21,0
67229,5054,34,0
67230,5054,3,0
67231,5054,70,0
67232,5055,59,1
67233,5055,56,1
67234,5055,58,1
67235,5055,46,1
67236,5055,60,1
67237,5055,47,1
67238,5055,44,0
67239,5055,66,0
67240,5055,39,0
67241,5055,54,0
67242,5056,46,1
67243,5056,59,1
67244,5056,44,1
67245,5056,57,1
67246,5056,60,1
67247,5056,1,1
67248,5056,96,0
67249,5056,79,0
67250,5056,80,0
67251,5056,2,0
67252,5057,45,1
67253,5057,44,1
67254,5057,56,1
67255,5057,58,1
67256,5057,57,1
67257,5057,43,1
67258,5057,83,0
67259,5057,54,0
67260,5057,25,0
67261,5057,77,0
67262,5058,45,1
67263,5058,59,1
67264,5058,46,1
67265,5058,58,1
67266,5058,44,1
67267,5058,60,1
67268,5058,47,1
67269,5058,3,1
67270,5058,13,0
67271,5058,66,0
67272,5058,90,0
67273,5058,84,0
67274,5059,46,1
67275,5059,59,1
67276,5059,57,1
67277,5059,56,1
67278,5059,60,1
67279,5059,43,1
67280,5059,44,1
67281,5059,81,1
67282,5059,55,0
67283,5059,84,0
67284,5059,78,0
67285,5059,30,0
67286,5060,44,1
67287,5060,56,1
67288,5060,58,1
67289,5060,46,1
67290,5060,47,1
67291,5060,60,1
67292,5060,57,1
67293,5060,2,1
67294,5060,9,0
67295,5060,76,0
67296,5060,77,0
67297,5060,96,0
67298,5061,46,1
67299,5061,45,1
67300,5061,59,1
67301,5061,56,1
67302,5061,60,1
67303,5061,47,1
67304,5061,43,1
67305,5061,14,1
67306,5061,13,0
67307,5061,42,0
67308,5061,39,0
67309,5061,1,0
67310,5062,46,1
67311,5062,56,1
67312,5062,58,1
67313,5062,45,1
67314,5062,60,1
67315,5062,47,1
67316,5062,43,1
67317,5062,49,1
67318,5062,28,0
67319,5062,34,0
67320,5062,86,0
67321,5062,89,0
67322,5063,58,1
67323,5063,46,1
67324,5063,44,1
67325,5063,45,1
67326,5063,60,1
67327,5063,57,1
67328,5063,14,1
67329,5063,62,0
67330,5063,38,0
67331,5063,51,0
67332,5063,43,0
67333,5064,58,1
67334,5064,56,1
67335,5064,46,1
67336,5064,59,1
67337,5064,43,1
67338,5064,57,1
67339,5064,60,1
67340,5064,18,1
67341,5064,45,0
67342,5064,48,0
67343,5064,35,0
67344,5064,93,0
67345,5065,45,1
67346,5065,57,1
67347,5065,59,1
67348,5065,44,1
67349,5065,60,1
67350,5065,47,1
67351,5065,6,1
67352,5065,4,0
67353,5065,7,0
67354,5065,85,0
67355,5065,81,0
67356,5066,57,1
67357,5066,59,1
67358,5066,56,1
67359,5066,58,1
67360,5066,47,1
67361,5066,43,1
67362,5066,50,1
67363,5066,97,0
67364,5066,60,0
67365,5066,69,0
67366,5066,71,0
67367,5067,58,1
67368,5067,45,1
67369,5067,56,1
67370,5067,46,1
67371,5067,44,1
67372,5067,43,1
67373,5067,47,1
67374,5067,72,1
67375,5067,24,0
67376,5067,32,0
67377,5067,63,0
67378,5067,77,0
67379,5068,45,1
67380,5068,58,1
67381,5068,59,1
67382,5068,57,1
67383,5068,43,1
67384,5068,47,1
67385,5068,44,1
67386,5068,76,1
67387,5068,93,0
67388,5068,64,0
67389,5068,46,0
67390,5068,18,0
67391,5069,59,1
67392,5069,45,1
67393,5069,46,1
67394,5069,56,1
67395,5069,43,1
67396,5069,47,1
67397,5069,44,1
67398,5069,55,0
67399,5069,24,0
67400,5069,80,0
67401,5069,5,0
67402,5070,45,1
67403,5070,59,1
67404,5070,46,1
67405,5070,56,1
67406,5070,44,1
67407,5070,60,1
67408,5070,47,1
67409,5070,82,1
67410,5070,5,0
67411,5070,19,0
67412,5070,41,0
67413,5070,8,0
67414,5071,45,1
67415,5071,58,1
67416,5071,46,1
67417,5071,44,1
67418,5071,60,1
67419,5071,57,1
67420,5071,47,1
67421,5071,77,1
67422,5071,24,0
67423,5071,80,0
67424,5071,28,0
67425,5071,67,0
67426,5072,56,1
67427,5072,46,1
67428,5072,58,1
67429,5072,45,1
67430,5072,47,1
67431,5072,60,1
67432,5072,44,1
67433,5072,14,0
67434,5072,41,0
67435,5072,90,0
67436,5072,67,0
67437,5073,59,1
67438,5073,45,1
67439,5073,56,1
67440,5073,58,1
67441,5073,47,1
67442,5073,57,1
67443,5073,43,1
67444,5073,61,1
67445,5073,92,0
67446,5073,80,0
67447,5073,49,0
67448,5073,52,0
67449,5074,44,1
67450,5074,46,1
67451,5074,56,1
67452,5074,59,1
67453,5074,47,1
67454,5074,60,1
67455,5074,57,1
67456,5074,51,1
67457,5074,4,0
67458,5074,74,0
67459,5074,63,0
67460,5074,42,0
67461,5075,44,1
67462,5075,59,1
67463,5075,58,1
67464,5075,56,1
67465,5075,60,1
67466,5075,43,1
67467,5075,16,0
67468,5075,11,0
67469,5075,36,0
67470,5075,70,0
67471,5076,44,1
67472,5076,59,1
67473,5076,58,1
67474,5076,57,1
67475,5076,33,1
67476,5076,34,1
67477,5076,35,1
67478,5076,50,1
67479,5076,43,1
67480,5076,94,0
67481,5076,47,0
67482,5076,6,0
67483,5076,41,0
67484,5076,9,0
67485,5077,58,1
67486,5077,44,1
67487,5077,56,1
67488,5077,59,1
67489,5077,47,1
67490,5077,43,1
67491,5077,63,1
67492,5077,65,0
67493,5077,93,0
67494,5077,49,0
67495,5077,20,0
67496,5078,46,1
67497,5078,57,1
67498,5078,44,1
67499,5078,45,1
67500,5078,47,1
67501,5078,43,1
67502,5078,60,1
67503,5078,75,1
67504,5078,96,0
67505,5078,14,0
67506,5078,12,0
67507,5078,76,0
67508,5079,46,1
67509,5079,57,1
67510,5079,58,1
67511,5079,45,1
67512,5079,33,1
67513,5079,34,1
67514,5079,35,1
67515,5079,50,1
67516,5079,43,1
67517,5079,44,1
67518,5079,94,1
67519,5079,47,0
67520,5079,93,0
67521,5079,16,0
67522,5079,12,0
67523,5079,37,0
67524,5079,78,0
67525,5080,57,1
67526,5080,56,1
67527,5080,45,1
67528,5080,58,1
67529,5080,44,1
67530,5080,43,1
67531,5080,60,1
67532,5080,91,1
67533,5080,69,0
67534,5080,31,0
67535,5080,41,0
67536,5080,8,0
67537,5081,59,1
67538,5081,46,1
67539,5081,57,1
67540,5081,56,1
67541,5081,55,1
67542,5081,47,1
67543,5081,43,1
67544,5081,95,1
67545,5081,96,1
67546,5081,97,1
67547,5081,44,0
67548,5081,62,0
67549,5081,4,0
67550,5081,35,0
67551,5081,72,0
67552,5081,49,0
67553,5082,44,1
67554,5082,56,1
67555,5082,58,1
67556,5082,46,1
67557,5082,43,1
67558,5082,47,1
67559,5082,57,1
67560,5082,45,1
67561,5082,87,0
67562,5082,23,0
67563,5082,33,0
67564,5082,79,0
67565,5083,59,1
67566,5083,56,1
67567,5083,44,1
67568,5083,46,1
67569,5083,60,1
67570,5083,47,1
67571,5083,43,1
67572,5083,73,1
67573,5083,96,0
67574,5083,5,0
67575,5083,69,0
67576,5083,18,0
67577,5084,56,1
67578,5084,59,1
67579,5084,57,1
67580,5084,58,1
67581,5084,60,1
67582,5084,44,1
67583,5084,47,1
67584,5084,62,1
67585,5084,45,0
67586,5084,91,0
67587,5084,28,0
67588,5084,32,0
67589,5085,46,1
67590,5085,59,1
67591,5085,56,1
67592,5085,58,1
67593,5085,47,1
67594,5085,57,1
67595,5085,44,1
67596,5085,63,0
67597,5085,85,0
67598,5085,94,0
67599,5085,48,0
67600,5086,58,1
67601,5086,45,1
67602,5086,56,1
67603,5086,46,1
67604,5086,44,1
67605,5086,57,1
67606,5086,60,1
67607,5086,75,1
67608,5086,19,0
67609,5086,80,0
67610,5086,90,0
67611,5086,59,0
67612,5087,59,1
67613,5087,44,1
67614,5087,58,1
67615,5087,57,1
67616,5087,43,1
67617,5087,60,1
67618,5087,23,1
67619,5087,18,0
67620,5087,1,0
67621,5087,96,0
67622,5087,61,0
67623,5088,58,1
67624,5088,59,1
67625,5088,56,1
67626,5088,44,1
67627,5088,43,1
67628,5088,57,1
67629,5088,47,1
67630,5088,95,1
67631,5088,84,0
67632,5088,53,0
67633,5088,8,0
67634,5088,23,0
67635,5089,57,1
67636,5089,59,1
67637,5089,45,1
67638,5089,56,1
67639,5089,60,1
67640,5089,44,1
67641,5089,58,1
67642,5089,24,0
67643,5089,39,0
67644,5089,34,0
67645,5089,91,0
67646,5090,57,1
67647,5090,46,1
67648,5090,56,1
67649,5090,45,1
67650,5090,43,1
67651,5090,60,1
67652,5090,4,1
67653,5090,83,0
67654,5090,85,0
67655,5090,22,0
67656,5090,24,0
67657,5091,57,1
67658,5091,58,1
67659,5091,56,1
67660,5091,45,1
67661,5091,60,1
67662,5091,47,1
67663,5091,6,0
67664,5091,21,0
67665,5091,30,0
67666,5091,54,0
67667,5092,44,1
67668,5092,45,1
67669,5092,58,1
67670,5092,46,1
67671,5092,57,1
67672,5092,60,1
67673,5092,43,1
67674,5092,32,1
67675,5092,56,0
67676,5092,86,0
67677,5092,71,0
67678,5092,80,0
67679,5093,58,1
67680,5093,44,1
67681,5093,56,1
67682,5093,59,1
67683,5093,60,1
67684,5093,43,1
67685,5093,52,0
67686,5093,39,0
67687,5093,76,0
67688,5093,62,0
67689,5094,45,1
67690,5094,59,1
67691,5094,46,1
67692,5094,58,1
67693,5094,44,1
67694,5094,60,1
67695,5094,47,1
67696,5094,79,1
67697,5094,85,0
67698,5094,64,0
67699,5094,42,0
67700,5094,48,0
67701,5095,44,1
67702,5095,45,1
67703,5095,58,1
67704,5095,56,1
67705,5095,57,1
67706,5095,43,1
67707,5095,47,1
67708,5095,10,1
67709,5095,17,0
67710,5095,48,0
67711,5095,66,0
67712,5095,73,0
67713,5096,57,1
67714,5096,45,1
67715,5096,44,1
67716,5096,46,1
67717,5096,47,1
67718,5096,60,1
67719,5096,71,1
67720,5096,27,0
67721,5096,19,0
67722,5096,89,0
67723,5096,97,0
67724,5097,56,1
67725,5097,58,1
67726,5097,59,1
67727,5097,46,1
67728,5097,43,1
67729,5097,60,1
67730,5097,47,1
67731,5097,87,1
67732,5097,25,0
67733,5097,4,0
67734,5097,54,0
67735,5097,86,0
67736,5098,44,1
67737,5098,46,1
67738,5098,45,1
67739,5098,56,1
67740,5098,47,1
67741,5098,57,1
67742,5098,73,0
67743,5098,28,0
67744,5098,61,0
67745,5098,6,0
67746,5099,44,1
67747,5099,46,1
67748,5099,45,1
67749,5099,56,1
67750,5099,60,1
67751,5099,57,1
67752,5099,47,1
67753,5099,2,0
67754,5099,9,0
67755,5099,38,0
67756,5099,37,0
67757,5100,56,1
67758,5100,45,1
67759,5100,44,1
67760,5100,58,1
67761,5100,43,1
67762,5100,57,1
67763,5100,37,1
67764,5100,48,0
67765,5100,28,0
67766,5100,54,0
67767,5100,70,0
67768,5101,44,1
67769,5101,56,1
67770,5101,46,1
67771,5101,59,1
67772,5101,43,1
67773,5101,57,1
67774,5101,60,1
67775,5101,76,0
67776,5101,3,0
67777,5101,27,0
67778,5101,82,0
67779,5102,45,1
67780,5102,46,1
67781,5102,56,1
67782,5102,59,1
67783,5102,60,1
67784,5102,47,1
67785,5102,43,1
67786,5102,57,1
67787,5102,6,0
67788,5102,70,0
67789,5102,37,0
67790,5102,94,0
67791,5103,45,1
67792,5103,56,1
67793,5103,59,1
67794,5103,44,1
67795,5103,43,1
67796,5103,60,1
67797,5103,14,1
67798,5103,33,0
67799,5103,80,0
67800,5103,85,0
67801,5103,1,0
67802,5104,57,1
67803,5104,44,1
67804,5104,58,1
67805,5104,59,1
67806,5104,60,1
67807,5104,43,1
67808,5104,17,1
67809,5104,11,0
67810,5104,30,0
67811,5104,66,0
67812,5104,23,0
67813,5105,56,1
67814,5105,45,1
67815,5105,57,1
67816,5105,44,1
67817,5105,47,1
67818,5105,60,1
67819,5105,43,1
67820,5105,13,1
67821,5105,87,0
67822,5105,32,0
67823,5105,19,0
67824,5105,71,0
67825,5106,46,1
67826,5106,45,1
67827,5106,44,1
67828,5106,56,1
67829,5106,47,1
67830,5106,57,1
67831,5106,17,0
67832,5106,37,0
67833,5106,40,0
67834,5106,18,0
67835,5107,59,1
67836,5107,45,1
67837,5107,56,1
67838,5107,46,1
67839,5107,57,1
67840,5107,47,1
67841,5107,43,1
67842,5107,81,1
67843,5107,5,0
67844,5107,85,0
67845,5107,92,0
67846,5107,42,0
67847,5108,44,1
67848,5108,57,1
67849,5108,58,1
67850,5108,45,1
67851,5108,43,1
67852,5108,60,1
67853,5108,77,0
67854,5108,13,0
67855,5108,35,0
67856,5108,31,0
67857,5109,58,1
67858,5109,46,1
67859,5109,56,1
67860,5109,44,1
67861,5109,60,1
67862,5109,47,1
67863,5109,43,1
67864,5109,48,1
67865,5109,29,0
67866,5109,84,0
67867,5109,77,0
67868,5109,94,0
67869,5110,57,1
67870,5110,45,1
67871,5110,56,1
67872,5110,44,1
67873,5110,43,1
67874,5110,60,1
67875,5110,32,1
67876,5110,88,0
67877,5110,94,0
67878,5110,42,0
67879,5110,75,0
67880,5111,56,1
67881,5111,57,1
67882,5111,58,1
67883,5111,45,1
67884,5111,60,1
67885,5111,47,1
67886,5111,44,1
67887,5111,92,1
67888,5111,68,0
67889,5111,65,0
67890,5111,91,0
67891,5111,15,0
67892,5112,59,1
67893,5112,56,1
67894,5112,46,1
67895,5112,45,1
67896,5112,57,1
67897,5112,43,1
67898,5112,47,1
67899,5112,4,1
67900,5112,12,0
67901,5112,27,0
67902,5112,68,0
67903,5112,5,0
67904,5113,58,1
67905,5113,44,1
67906,5113,57,1
67907,5113,45,1
67908,5113,13,1
67909,5113,19,1
67910,5113,50,0
67911,5113,92,0
67912,5113,25,0
67913,5114,45,1
67914,5114,59,1
67915,5114,46,1
67916,5114,57,1
67917,5114,48,1
67918,5114,25,1
67919,5114,26,0
67920,5114,84,0
67921,5114,51,0
67922,5115,58,1
67923,5115,46,1
67924,5115,59,1
67925,5115,57,1
67926,5115,84,1
67927,5115,67,1
67928,5115,94,0
67929,5115,89,0
67930,5115,7,0
67931,5116,46,1
67932,5116,57,1
67933,5116,59,1
67934,5116,58,1
67935,5116,44,1
67936,5116,43,1
67937,5116,47,1
67938,5116,87,1
67939,5116,62,0
67940,5116,80,0
67941,5116,73,0
67942,5116,74,0
67943,5117,56,1
67944,5117,45,1
67945,5117,44,1
67946,5117,58,1
67947,5117,57,1
67948,5117,47,1
67949,5117,59,1
67950,5117,53,0
67951,5117,49,0
67952,5117,64,0
67953,5117,62,0
67954,5118,44,1
67955,5118,45,1
67956,5118,57,1
67957,5118,59,1
67958,5118,60,1
67959,5118,47,1
67960,5118,96,1
67961,5118,58,0
67962,5118,69,0
67963,5118,84,0
67964,5118,73,0
67965,5119,45,1
67966,5119,46,1
67967,5119,56,1
67968,5119,59,1
67969,5119,43,1
67970,5119,47,1
67971,5119,57,1
67972,5119,32,1
67973,5119,13,0
67974,5119,50,0
67975,5119,79,0
67976,5119,23,0
67977,5120,56,1
67978,5120,46,1
67979,5120,57,1
67980,5120,44,1
67981,5120,60,1
67982,5120,47,1
67983,5120,32,0
67984,5120,35,0
67985,5120,41,0
67986,5120,28,0
67987,5121,46,1
67988,5121,59,1
67989,5121,58,1
67990,5121,57,1
67991,5121,43,1
67992,5121,60,1
67993,5121,34,0
67994,5121,32,0
67995,5121,44,0
67996,5121,45,0
67997,5122,44,1
67998,5122,57,1
67999,5122,56,1
68000,5122,58,1
68001,5122,47,1
68002,5122,60,1
68003,5122,7,1
68004,5122,33,0
68005,5122,17,0
68006,5122,2,0
68007,5122,6,0
68008,5123,44,1
68009,5123,45,1
68010,5123,56,1
68011,5123,46,1
68012,5123,49,1
68013,5123,21,1
68014,5123,25,0
68015,5123,10,0
68016,5123,5,0
68017,5124,46,1
68018,5124,58,1
68019,5124,56,1
68020,5124,44,1
68021,5124,43,1
68022,5124,47,1
68023,5124,29,1
68024,5124,28,0
68025,5124,49,0
68026,5124,10,0
68027,5124,38,0
68028,5125,56,1
68029,5125,44,1
68030,5125,46,1
68031,5125,58,1
68032,5125,60,1
68033,5125,43,1
68034,5125,57,1
